pair_id,left_id,right_id,left_source,right_source,names_left,names_right,categories_left,categories_right,confidence_left,confidence_right,websites_left,websites_right,socials_left,socials_right,emails_left,emails_right,phones_left,phones_right,brand_left,brand_right,addresses_left,addresses_right
96,281474979355028,1970324838900665,"[{""dataset"":""Microsoft"",""record_id"":""281474979355028"",""update_time"":""2024-12-26T02:21:43.05"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1970324838900665"",""update_time"":""2024-04-16T11:12:52.98"",""confidence"":0.77}]","{""primary"":""Jimmy John's""}","{""primary"":""Jimmy John's""}","{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""delicatessen"",""restaurant""]}","{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""delicatessen"",""restaurant""]}",0.77,0.77,"[""https://locations.jimmyjohns.com/nm/albuquerque/sandwiches-1934.html""]","[""https://locations.jimmyjohns.com/nm/albuquerque/sandwiches-1934.html""]",,,,,"[""5052439999""]","[""5052439999""]","{""names"":{}}","{""names"":{}}","[{""freeform"":""301 Central Ave NW Ste. 305"",""locality"":""Albuquerque"",""region"":""NM"",""country"":""US"",""postcode"":""87102""}]","[{""freeform"":""301 Central Ave NW Ste. 305"",""locality"":""Albuquerque"",""region"":""NM"",""country"":""US"",""postcode"":""87102""}]"
97,1407374886832278,08f48ebb4851970903f9e70e6c491185,"[{""dataset"":""Microsoft"",""record_id"":""1407374886832278"",""update_time"":""2020-08-17T17:54:35.247"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""353329834853141"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886861755"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886832278"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Indigo Apartments""}","{""primary"":""Indigo""}","{""primary"":""rental_services"",""alternate"":[""apartments"",""real_estate_service""]}","{""primary"":""accommodation"",""alternate"":[""landmark_and_historical_building"",""real_estate""]}",0.77,0.997898979043525,"[""http://www.liveatindigo.com/""]","[""https://www.liveatindigo.com/""]",,"[""https://www.facebook.com/353329834853141""]",,,"[""8333467029""]","[""+14807053230""]","{""names"":{}}",,"[{""freeform"":""16160 S 50th St"",""locality"":""Phoenix"",""region"":""AZ"",""country"":""US"",""postcode"":""85048""}]","[{""freeform"":""16160 S 50th St"",""locality"":""Phoenix"",""postcode"":""85048-0447"",""region"":""AZ"",""country"":""US""}]"
98,1407374890526178,08f28f01514b200203d6fc2e65ce45d4,"[{""dataset"":""Microsoft"",""record_id"":""1407374890526178"",""update_time"":""2024-12-05T17:25:45.72"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""140061542707081"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949964962158"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890526178"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Arthur Murray""}","{""primary"":""Arthur Murray Dance Studio - Beaverton""}","{""primary"":""dance_wear"",""alternate"":[""sports_wear"",""venue_and_event_space"",""specialty_school"",""wellness_program"",""theaters_and_performance_venues"",""spas"",""active_life"",""arts_and_entertainment"",""beauty_and_spa"",""education"",""health_and_medical"",""retail""]}","{""primary"":""dance_school"",""alternate"":[""art_school""]}",0.77,0.9962614185921548,"[""https://arthurmurraybeaverton.com/""]","[""https://arthurmurraybeaverton.com/""]",,"[""https://www.facebook.com/140061542707081""]",,,"[""5033502700""]","[""+15033502700""]","{""names"":{}}",,"[{""freeform"":""10030 SW Beaverton Hillsdale Highway"",""locality"":""Beaverton"",""region"":""OR"",""country"":""US"",""postcode"":""97005""}]","[{""freeform"":""10030 SW Beaverton Hillsdale Hwy"",""locality"":""Beaverton"",""postcode"":""97005-3205"",""region"":""OR"",""country"":""US""}]"
99,1688849864156812,08f195b614a70ba603c3acc5ff81ea94,"[{""dataset"":""Microsoft"",""record_id"":""1688849864156812"",""update_time"":""2024-12-27T07:36:28.483"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""268236833361390"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424933082972"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864156812"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""ItsSo Travel Torquay""}","{""primary"":""ItsSo Travel Torquay""}","{""primary"":""travel_agents"",""alternate"":[""travel""]}","{""primary"":""travel_services"",""alternate"":[""travel_company""]}",0.77,0.9918379237288135,"[""http://www.itssotravel.com/""]","[""http://www.itssotravel.com/""]",,"[""https://www.facebook.com/268236833361390""]",,,"[""01803494001""]","[""+441803494001""]","{""names"":{}}",,"[{""freeform"":""38 Fore Street, St Marychurch"",""locality"":""Torquay"",""region"":"""",""country"":""GB"",""postcode"":""TQ1 4LX""}]","[{""freeform"":""38 Fore Street"",""locality"":""Torquay"",""postcode"":""TQ1 4LX"",""region"":""ENG"",""country"":""GB""}]"
100,562949961557145,2251799819231247,"[{""dataset"":""Microsoft"",""record_id"":""562949961557145"",""update_time"":""2021-02-24T22:26:28.45"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""2251799819231247"",""update_time"":""2019-11-13T21:49:55.12"",""confidence"":0.77}]","{""primary"":""Petco Animal Supplies""}","{""primary"":""Petco""}","{""primary"":""pet_groomer"",""alternate"":[""pet_training"",""pet_store"",""arts_and_crafts"",""pet_services"",""pets"",""retail""]}","{""primary"":""pet_groomer"",""alternate"":[""pet_training"",""pet_store"",""arts_and_crafts"",""pet_services"",""pets"",""retail""]}",0.77,0.77,"[""https://stores.petco.com/fl/homestead/pet-supplies-homestead-fl-1516.html""]","[""https://stores.petco.com/fl/homestead/pet-supplies-homestead-fl-1516.html?cm_mmc=GMapsPet-_-FL-_-Homestead-_-1516""]",,,,,"[""3052488228""]","[""3052488228""]","{""names"":{}}","{""names"":{}}","[{""freeform"":""2565 NE 10th Ct"",""locality"":""Homestead"",""region"":""FL"",""country"":""US"",""postcode"":""33033""}]","[{""freeform"":""2565 NE 10th Ct"",""locality"":""Homestead"",""region"":""FL"",""country"":""US"",""postcode"":""33033""}]"
101,844424932211153,08f268ccb130020c031d3ba739673d8b,"[{""dataset"":""Microsoft"",""record_id"":""844424932211153"",""update_time"":""2019-06-02T03:40:28.437"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""844424932802951"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424932211153"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424931929950"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885856826"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Carpet Mill Outlet Stores""}","{""primary"":""Carpet Mill Outlet Stores""}","{""primary"":""carpet_store"",""alternate"":[""flooring_store"",""retail""]}","{""primary"":""carpet_store"",""alternate"":[""flooring_store"",""retail""]}",0.77,0.77,"[""https://carpetmilloutletstores.com/locations/southwest-littleton-carpet-flooring-store/""]","[""https://carpetmilloutletstores.com/locations/southwest-littleton-carpet-flooring-store/""]",,,,,"[""3039797100""]","[""3039797100""]","{""names"":{}}",,"[{""freeform"":""9086 W Bowles Ave"",""locality"":""Littleton"",""region"":""CO"",""country"":""US"",""postcode"":""80123""}]","[{""freeform"":""9086 W Bowles Ave"",""locality"":""Littleton"",""postcode"":""80123"",""region"":""CO"",""country"":""US""}]"
102,1125899910077901,08f445000040c7690331215c512885a3,"[{""dataset"":""Microsoft"",""record_id"":""1125899910077901"",""update_time"":""2024-12-04T00:48:35.667"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""1970324837442595"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899910077901"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""U-Haul Moving & Storage of Bel Air""}","{""primary"":""U-Haul Moving & Storage of Bel Air""}","{""primary"":""truck_rentals"",""alternate"":[""automotive""]}","{""primary"":""truck_rentals"",""alternate"":[""automotive""]}",0.77,0.77,"[""https://www.uhaul.com/Locations/Self-Storage-near-Mobile-AL-36608/778067/""]","[""https://www.uhaul.com/Locations/Self-Storage-near-Mobile-AL-36608/778067/?utm_source=Bing&utm_medium=primary&utm_campaign=listingmanagement&utm_content=778067""]",,,,,"[""2513437101""]","[""2513437101""]","{""names"":{}}",,"[{""freeform"":""200 W i65 Service Rd S"",""locality"":""Mobile"",""region"":""AL"",""country"":""US"",""postcode"":""36608""}]","[{""freeform"":""200 W I65 Service Rd S"",""locality"":""Mobile"",""postcode"":""36608"",""region"":""AL"",""country"":""US""}]"
103,562949964151923,08f48c612b131001031729a1c1fbb5ca,"[{""dataset"":""Microsoft"",""record_id"":""562949964151923"",""update_time"":""2024-08-31T00:30:57.737"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""176186654518797"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424933612153"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949964151923"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Bitcoin Depot - Bitcoin ATM""}","{""primary"":""Bitcoin Depot""}","{""primary"":""atms""}","{""primary"":""atms"",""alternate"":[""currency_exchange""]}",0.77,0.9877528662420382,"[""https://branches.bitcoindepot.com/tx/el-paso/bitcoin-atm/9000755552?utm_source=Bing&utm_medium=local&utm_campaign=bing-local""]","[""https://www.bitcoindepot.com/""]",,"[""https://www.facebook.com/176186654518797""]",,,"[""6784359604""]","[""+16784359604""]","{""names"":{}}","{""names"":{""primary"":""Bitcoin Depot""}}","[{""freeform"":""6410 Doniphan Dr"",""locality"":""El Paso"",""region"":""TX"",""country"":""US"",""postcode"":""79932""}]","[{""freeform"":""6410 Doniphan Dr"",""locality"":""El Paso"",""postcode"":""79932-1009"",""region"":""TX"",""country"":""US""}]"
104,1407374885732897,08f2aa6ce15a18c903e7ee69db302e3e,"[{""dataset"":""Microsoft"",""record_id"":""1407374885732897"",""update_time"":""2018-10-20T17:54:14.843"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""844424934972351"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885732897"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912159810"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912158903"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""West Herr Cadillac of East Aurora""}","{""primary"":""West Herr Cadillac""}","{""primary"":""automotive""}","{""primary"":""automotive""}",0.77,0.77,"[""https://www.westherrcadillac.com/""]","[""http://westherrcadillac.com/""]",,,,,"[""7168053244""]","[""7166878400""]","{""names"":{}}",,"[{""freeform"":""535 Main St"",""locality"":""East Aurora"",""region"":""NY"",""country"":""US"",""postcode"":""14052""}]","[{""freeform"":""535 Main St"",""locality"":""East Aurora"",""postcode"":""14052"",""region"":""NY"",""country"":""US""}]"
105,562949961868914,1688849865801923,"[{""dataset"":""Microsoft"",""record_id"":""562949961868914"",""update_time"":""2024-12-27T15:37:53.787"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1688849865801923"",""update_time"":""2024-12-28T20:17:12.06"",""confidence"":0.77}]","{""primary"":""Providence Queen of the Valley Medical Center Minimally Invasive Surgery""}","{""primary"":""Providence Queen of the Valley Medical Center Minimally Invasive Surgery""}","{""primary"":""surgeon"",""alternate"":[""doctor"",""surgical_center"",""health_and_medical""]}","{""primary"":""surgeon"",""alternate"":[""doctor"",""surgical_center"",""health_and_medical""]}",0.77,0.77,"[""https://www.providence.org/locations/norcal/queen-of-the-valley/minimally-invasive-surgery?ls=location&y_source=1_MjQxOTM2MzYtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.providence.org/locations/norcal/queen-of-the-valley/minimally-invasive-surgery?ls=location&y_source=1_MjQxOTM2MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU=""]",,,,,"[""7072524411""]","[""7072524411""]","{""names"":{}}","{""names"":{}}","[{""freeform"":""1000 Trancas St"",""locality"":""Napa"",""region"":""CA"",""country"":""US"",""postcode"":""94558""}]","[{""freeform"":""1000 Trancas St"",""locality"":""Napa"",""region"":""CA"",""country"":""US"",""postcode"":""94558""}]"
106,562949958596550,08f392a846b9ead903aeffd974246bd5,"[{""dataset"":""Microsoft"",""record_id"":""562949958596550"",""update_time"":""2024-07-05T06:22:39.763"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""370362546317790"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949958596550"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""El Carmen Tanatorio Crematorio""}","{""primary"":""El Carmen Tanatorio Crematorio""}","{""primary"":""cremation_services"",""alternate"":[""funeral_services_and_cemeteries"",""real_estate_service"",""cemeteries""]}","{""primary"":""funeral_services_and_cemeteries""}",0.77,0.9877528662420382,"[""http://www.elcarmen-sf.es/""]","[""http://www.elcarmen-sf.es""]",,"[""https://www.facebook.com/370362546317790""]",,,"[""983811434""]","[""+34983811434""]","{""names"":{}}",,"[{""freeform"":""Calle de Labradores, 4, LOCAL"",""locality"":""Medina del Campo"",""region"":""Valladolid"",""country"":""ES"",""postcode"":""47400""}]","[{""freeform"":""Calle Labradores, 4"",""locality"":""Medina del Campo"",""postcode"":""47400"",""country"":""ES""}]"
107,562949958698981,08f2830821b736ce03f60c9e1b6174d5,"[{""dataset"":""Microsoft"",""record_id"":""562949958698981"",""update_time"":""2024-12-27T10:28:09.43"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1577304815826347"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949958698981"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949956398151"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949954738986"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949953461397"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""281474978197956"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374887939333"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899907462789"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Enterprise Truck Rental""}","{""primary"":""Enterprise Truck Rental""}","{""primary"":""truck_rentals"",""alternate"":[""automotive""]}","{""primary"":""car_rental_agency"",""alternate"":[""truck_rentals"",""rv_rentals""]}",0.77,0.9962614185921548,"[""https://www.enterprisetrucks.com/truckrental/en_US/locations/us/e123x1-san-francisco.html?mcid=iyp:24489699""]","[""https://www.enterprise.com/en/car-rental-locations/us/ca/san-francisco-bayview-23gv.html?mcid=yext%3A245709""]",,"[""https://www.facebook.com/1577304815826347""]",,,"[""4153300290""]","[""+14153300270""]","{""names"":{}}","{""names"":{""primary"":""Enterprise""}}","[{""freeform"":""45 Charter Oak Ave"",""locality"":""San Francisco"",""region"":""CA"",""country"":""US"",""postcode"":""94124""}]","[{""freeform"":""45 Charter Oak Ave"",""locality"":""San Francisco"",""postcode"":""94124-1906"",""region"":""CA"",""country"":""US""}]"
108,1125899912907465,08f26ca0d586244d03de301c892bfd7d,"[{""dataset"":""Microsoft"",""record_id"":""1125899912907465"",""update_time"":""2024-12-30T17:42:23.313"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""281474980691769"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912907465"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Econo Lodge""}","{""primary"":""Econo Lodge""}","{""primary"":""resort"",""alternate"":[""hotel"",""inn"",""motel""]}","{""primary"":""resort"",""alternate"":[""hotel"",""inn""]}",0.77,0.77,"[""https://www.choicehotels.com/texas/mineral-wells/econo-lodge-hotels/txm09""]","[""https://www.choicehotels.com/texas/mineral-wells/econo-lodge-hotels/txm09?mc=llbillpx&pmf=local""]",,,,,"[""9403256961""]","[""9403256961""]","{""names"":{}}",,"[{""freeform"":""108 Fm 1821"",""locality"":""Mineral Wells"",""region"":""TX"",""country"":""US"",""postcode"":""76067""}]","[{""freeform"":""108 Fm 1821"",""locality"":""Mineral Wells"",""postcode"":""76067"",""region"":""TX"",""country"":""US""}]"
